timestamp,track_id,range_m,azimuth_deg,elevation_deg,rcs_dbsm,radial_velocity_mps,velocity_n_mps,velocity_e_mps,velocity_d_mps,relative_n_m,relative_e_m,relative_d_m,latitude,longitude,altitude,num_inliers,time_under_track,gps_week,gps_seconds
2025-10-07T19:43:02.923868+00:00,491,478.793518,23.7069397,-3.76011753,-15.9523363,-0.604747057,0.450653285,1.47390926,-2.53940725,364.717926,-310.197388,-1.29655921,35.7282639,-78.6953583,87.8165588,977.0,465.608582,2387,243782.9238682226
2025-10-07T19:43:03.180120+00:00,491,478.63913,23.7473545,-3.68054175,-15.9523363,-0.600217938,0.450653285,1.47390926,-2.53940725,364.833405,-309.819672,-1.94728565,35.7282639,-78.6953583,88.4672852,977.0,465.864838,2387,243783.18011950815
2025-10-07T19:43:03.436371+00:00,491,478.485901,23.7877884,-3.60091281,-15.9523363,-0.595684409,0.450653285,1.47390926,-2.53940725,364.948883,-309.442,-2.59801197,35.7282639,-78.6953506,89.1180115,977.0,466.121094,2387,243783.43637079393
2025-10-07T19:43:03.692622+00:00,491,478.333862,23.8282394,-3.52123141,-15.9523363,-0.591146588,0.450653285,1.47390926,-2.53940725,365.064362,-309.064301,-3.24873829,35.7282677,-78.6953506,89.7687378,977.0,466.37735,2387,243783.69262207948
2025-10-07T19:43:03.948873+00:00,491,478.182953,23.8687115,-3.44149756,-15.9523363,-0.586604416,0.450653285,1.47390926,-2.53940725,365.17984,-308.686615,-3.89946461,35.7282677,-78.695343,90.4194641,977.0,466.633575,2387,243783.94887336527
2025-10-07T19:43:04.205125+00:00,491,478.033203,23.9092,-3.36171198,-15.9523363,-0.582058,0.450653285,1.47390926,-2.53940725,365.295319,-308.308929,-4.55019093,35.7282677,-78.695343,91.0701904,977.0,466.889832,2387,243784.20512465082
2025-10-07T19:43:04.461376+00:00,491,477.884644,23.9497089,-3.2818749,-15.9523363,-0.577507317,0.450653285,1.47390926,-2.53940725,365.410797,-307.931244,-5.20091724,35.7282677,-78.6953354,91.7209167,977.0,467.146088,2387,243784.4613759366
2025-10-07T19:43:04.717627+00:00,491,477.737244,23.9902363,-3.20198679,-15.9523363,-0.57295239,0.450653285,1.47390926,-2.53940725,365.526276,-307.553528,-5.85164356,35.7282715,-78.6953354,92.3716431,977.0,467.402344,2387,243784.7176272224
2025-10-07T19:43:04.973879+00:00,491,477.591,24.0307827,-3.1220479,-15.9523363,-0.56839329,0.450653285,1.47390926,-2.53940725,365.641754,-307.175842,-6.50237036,35.7282715,-78.6953278,93.0223694,977.0,467.6586,2387,243784.97387850794
2025-10-07T19:43:05.230130+00:00,491,477.445953,24.0713463,-3.04205871,-15.9523363,-0.563829958,0.450653285,1.47390926,-2.53940725,365.757233,-306.798157,-7.15309668,35.7282715,-78.6953278,93.6730957,977.0,467.914856,2387,243785.23012979372
2025-10-07T19:43:05.486381+00:00,491,477.302032,24.1119289,-2.96201968,-15.9523363,-0.559262514,0.450653285,1.47390926,-2.53940725,365.872711,-306.420471,-7.80382299,35.7282753,-78.6953201,94.323822,977.0,468.171112,2387,243785.4863810795
2025-10-07T19:43:05.742632+00:00,491,477.159302,24.1525288,-2.88193083,-15.9523363,-0.554690957,0.450653285,1.47390926,-2.53940725,365.98819,-306.042786,-8.45454884,35.7282753,-78.6953125,94.9745483,977.0,468.427338,2387,243785.7426323653
2025-10-07T19:43:05.998884+00:00,491,477.017761,24.1931496,-2.80179286,-15.9523363,-0.550115287,0.450653285,1.47390926,-2.53940725,366.103668,-305.66507,-9.10527515,35.7282753,-78.6953125,95.6252747,977.0,468.683594,2387,243785.99888365084
2025-10-07T19:43:06.255135+00:00,491,476.87738,24.2337875,-2.72160625,-15.9523363,-0.545535624,0.450653285,1.47390926,-2.53940725,366.219177,-305.287384,-9.75600243,35.7282753,-78.6953049,96.276,977.0,468.93985,2387,243786.25513493663
2025-10-07T19:43:06.511386+00:00,491,476.738159,24.2744446,-2.64137125,-15.9523363,-0.540951848,0.450653285,1.47390926,-2.53940725,366.334656,-304.909698,-10.4067287,35.7282791,-78.6953049,96.9267273,977.0,469.196106,2387,243786.51138622218
2025-10-07T19:43:06.767638+00:00,491,476.600128,24.3151188,-2.56108809,-15.9523363,-0.536364138,0.450653285,1.47390926,-2.53940725,366.450134,-304.532,-11.0574551,35.7282791,-78.6953,97.5774536,977.0,469.452362,2387,243786.7676375075
2025-10-07T19:43:07.023889+00:00,491,476.463287,24.3558121,-2.48075747,-15.9523363,-0.531772435,0.450653285,1.47390926,-2.53940725,366.565613,-304.154327,-11.7081814,35.7282791,-78.6953,98.2281799,977.0,469.708618,2387,243787.02388879305
2025-10-07T19:43:07.280140+00:00,491,476.327606,24.3965244,-2.40037942,-15.9523363,-0.527176797,0.450653285,1.47390926,-2.53940725,366.681091,-303.776642,-12.3589077,35.7282791,-78.6952896,98.8789062,977.0,469.964844,2387,243787.28014008884
2025-10-07T19:43:07.536391+00:00,491,476.193115,24.437254,-2.31995487,-15.9523363,-0.522577226,0.450653285,1.47390926,-2.53940725,366.79657,-303.398926,-13.009634,35.7282829,-78.6952896,99.5296326,977.0,470.2211,2387,243787.53639137463
2025-10-07T19:43:07.792643+00:00,491,476.059784,24.4780025,-2.23948359,-15.9523363,-0.517973781,0.450653285,1.47390926,-2.53940725,366.912048,-303.02124,-13.6603603,35.7282829,-78.695282,100.180359,977.0,470.477356,2387,243787.7926426604
2025-10-07T19:43:08.048894+00:00,491,475.927643,24.5187683,-2.15896654,-15.9523363,-0.51336652,0.450653285,1.47390926,-2.53940725,367.027527,-302.643555,-14.3110867,35.7282829,-78.6952744,100.831085,977.0,470.733612,2387,243788.0488939462
2025-10-07T19:43:08.305145+00:00,491,475.796692,24.5595531,-2.07840371,-15.9523363,-0.508755386,0.450653285,1.47390926,-2.53940725,367.143,-302.265869,-14.961813,35.7282867,-78.6952744,101.481812,977.0,470.989868,2387,243788.30514523198
2025-10-07T19:43:08.561397+00:00,491,475.666901,24.6003551,-1.9977957,-15.9523363,-0.504140496,0.450653285,1.47390926,-2.53940725,367.258484,-301.888184,-15.6125393,35.7282867,-78.6952667,102.132538,977.0,471.246124,2387,243788.561396518
2025-10-07T19:43:08.817648+00:00,491,475.5383,24.6411762,-1.91714299,-15.9523363,-0.499521822,0.450653285,1.47390926,-2.53940725,367.373962,-301.510468,-16.2632656,35.7282867,-78.6952667,102.783264,977.0,471.50235,2387,243788.81764780378
2025-10-07T19:43:09.073899+00:00,491,475.410889,24.6820164,-1.83644569,-15.9523363,-0.494899422,0.450653285,1.47390926,-2.53940725,367.489441,-301.132782,-16.9139919,35.7282867,-78.6952591,103.43399,977.0,471.758606,2387,243789.07389908956
2025-10-07T19:43:09.330150+00:00,491,475.284668,24.7228737,-1.75570452,-15.9523363,-0.490273327,0.450653285,1.47390926,-2.53940725,367.604919,-300.755096,-17.5647182,35.7282906,-78.6952591,104.084717,977.0,472.014862,2387,243789.33015037535
2025-10-07T19:43:09.586402+00:00,491,475.159637,24.7637482,-1.67491972,-15.9523363,-0.485643536,0.450653285,1.47390926,-2.53940725,367.720398,-300.377411,-18.2154446,35.7282906,-78.6952515,104.735443,977.0,472.271118,2387,243789.58640166136
2025-10-07T19:43:09.842653+00:00,491,475.035797,24.8046417,-1.59409177,-15.9523363,-0.481010139,0.450653285,1.47390926,-2.53940725,367.835876,-299.999725,-18.8661709,35.7282906,-78.6952515,105.386169,977.0,472.527374,2387,243789.84265294715
2025-10-07T19:43:10.098904+00:00,491,474.913116,24.8455524,-1.51322103,-15.9523363,-0.476373106,0.450653285,1.47390926,-2.53940725,367.951385,-299.62204,-19.5168972,35.7282906,-78.6952438,106.036896,977.0,472.78363,2387,243790.09890423316
2025-10-07T19:43:10.355156+00:00,491,474.791626,24.8864822,-1.43230796,-15.9523363,-0.471732527,0.450653285,1.47390926,-2.53940725,368.066864,-299.244324,-20.1676235,35.7282944,-78.6952438,106.687622,977.0,473.039886,2387,243790.35515552896
2025-10-07T19:43:10.611407+00:00,491,474.671356,24.9274292,-1.35135293,-15.9523363,-0.467088372,0.450653285,1.47390926,-2.53940725,368.182343,-298.866638,-20.8183498,35.7282944,-78.6952362,107.338348,977.0,473.296112,2387,243790.61140681474
2025-10-07T19:43:10.867658+00:00,491,474.552246,24.9683952,-1.27035642,-15.9523363,-0.462440729,0.450653285,1.47390926,-2.53940725,368.297821,-298.488953,-21.4690762,35.7282944,-78.6952286,107.989075,977.0,473.552368,2387,243790.86765810076
2025-10-07T19:43:11.123909+00:00,491,474.434357,25.0093784,-1.18931878,-15.9523363,-0.4577896,0.450653285,1.47390926,-2.53940725,368.4133,-298.111267,-22.1198025,35.7283,-78.6952286,108.639801,977.0,473.808624,2387,243791.12390938654
2025-10-07T19:43:11.380161+00:00,491,474.317627,25.0503788,-1.10824037,-15.9523363,-0.453135,0.450653285,1.47390926,-2.53940725,368.528778,-297.733582,-22.7705288,35.7283,-78.6952209,109.290527,977.0,474.06488,2387,243791.3801606714
2025-10-07T19:43:11.636412+00:00,491,474.202118,25.0913982,-1.02712178,-15.9523363,-0.448477,0.450653285,1.47390926,-2.53940725,368.644257,-297.355865,-23.4212551,35.7283,-78.6952209,109.941254,977.0,474.321136,2387,243791.63641195695
2025-10-07T19:43:11.892663+00:00,491,477.421387,15.9942322,-6.25245905,-13.4429779,0.315362573,-3.30734038,-3.34631634,0.823338628,318.340302,-355.376434,17.2694473,35.7278442,-78.6958618,69.2505493,978.0,474.577393,2387,243791.89266324273
2025-10-07T19:43:12.148915+00:00,491,477.499359,15.8742256,-6.27435637,-13.4429779,0.285946965,-3.29398799,-3.28275037,0.796496511,317.643707,-356.096161,17.4254227,35.7278404,-78.6958694,69.094574,978.0,474.833618,2387,243792.14891451687
2025-10-07T19:43:12.405166+00:00,491,477.574158,15.7313795,-6.30268478,-13.4429779,0.297846824,-3.29398799,-3.28275037,0.796496511,316.799622,-356.937378,17.6295261,35.7278328,-78.6958771,68.8904724,978.0,475.089874,2387,243792.40516580266
2025-10-07T19:43:12.661417+00:00,491,477.652,15.588563,-6.33096457,-13.4429779,0.30974102,-3.29398799,-3.28275037,0.796496511,315.955536,-357.778595,17.8336296,35.7278252,-78.6958847,68.6863708,978.0,475.34613,2387,243792.6614170882
2025-10-07T19:43:12.917668+00:00,491,477.73291,15.4457788,-6.35919619,-13.4429779,0.321629256,-3.29398799,-3.28275037,0.796496511,315.11145,-358.619781,18.0377331,35.7278175,-78.6959,68.4822617,978.0,475.602386,2387,243792.917668374
2025-10-07T19:43:13.173920+00:00,491,477.816833,15.3030281,-6.38737917,-13.4429779,0.333511353,-3.29398799,-3.28275037,0.796496511,314.267365,-359.461,18.2418365,35.7278099,-78.6959076,68.2781601,978.0,475.858643,2387,243793.17391965978
2025-10-07T19:43:13.430171+00:00,491,477.903839,15.1603127,-6.41551256,-13.4429779,0.345387101,-3.29398799,-3.28275037,0.796496511,313.423279,-360.302216,18.44594,35.7278023,-78.6959152,68.0740585,978.0,476.114899,2387,243793.43017094556
2025-10-07T19:43:13.686422+00:00,491,477.993866,15.0176344,-6.44359636,-13.4429779,0.357256204,-3.29398799,-3.28275037,0.796496511,312.579193,-361.143433,18.6500435,35.7277946,-78.6959229,67.8699493,978.0,476.371124,2387,243793.6864222311
2025-10-07T19:43:13.942674+00:00,491,478.086914,14.8749952,-6.47162962,-13.4429779,0.369118512,-3.29398799,-3.28275037,0.796496511,311.735107,-361.984619,18.854147,35.727787,-78.6959305,67.6658478,978.0,476.62738,2387,243793.9426735169
2025-10-07T19:43:14.198925+00:00,491,478.183044,14.7323961,-6.49961185,-13.4429779,0.380973786,-3.29398799,-3.28275037,0.796496511,310.891022,-362.825836,19.0582485,35.7277794,-78.6959457,67.4617462,978.0,476.883636,2387,243794.19892480268
2025-10-07T19:43:14.455176+00:00,491,478.282166,14.5898399,-6.52754259,-13.4429779,0.392821819,-3.29398799,-3.28275037,0.796496511,310.046936,-363.667053,19.262352,35.7277718,-78.6959534,67.2576447,978.0,477.139893,2387,243794.45517608846
2025-10-07T19:43:14.711427+00:00,491,478.384369,14.4473276,-6.55542183,-13.4429779,0.404662341,-3.29398799,-3.28275037,0.796496511,309.20282,-364.50827,19.4664555,35.7277641,-78.695961,67.0535431,978.0,477.396149,2387,243794.71142737425
2025-10-07T19:43:14.967679+00:00,491,478.489563,14.3048611,-6.58324909,-13.4429779,0.416495174,-3.29398799,-3.28275037,0.796496511,308.358734,-365.349457,19.6705589,35.7277565,-78.6959686,66.8494415,978.0,477.652405,2387,243794.96767866003
2025-10-07T19:43:15.223930+00:00,491,478.597809,14.1624422,-6.61102343,-13.4429779,0.42832011,-3.29398799,-3.28275037,0.796496511,307.514648,-366.190674,19.8746624,35.7277489,-78.6959839,66.6453323,978.0,477.908661,2387,243795.22392994582
2025-10-07T19:43:15.480181+00:00,491,478.709076,14.020072,-6.63874435,-13.4429779,0.440136909,-3.29398799,-3.28275037,0.796496511,306.670563,-367.031891,20.0787659,35.7277412,-78.6959915,66.4412308,978.0,478.164886,2387,243795.4801812316
2025-10-07T19:43:15.736433+00:00,491,479.683929,11.7008333,-7.0614,-12.7800207,0.648325,-4.4480896,-4.17353439,1.09048057,292.104431,-379.782959,23.1645679,35.7276077,-78.6961288,63.3554306,979.0,478.421143,2387,243795.73643251738
2025-10-07T19:43:15.992684+00:00,491,479.827759,11.5312901,-7.09308958,-12.7800207,0.670137107,-4.41428947,-4.15281,1.0770328,291.062317,-380.748871,23.4030666,35.7276,-78.6961441,63.1169281,979.0,478.677399,2387,243795.99268380317
2025-10-07T19:43:16.248935+00:00,491,480.002045,11.3462534,-7.12938881,-12.7800207,0.690122545,-4.41428947,-4.15281,1.0770328,289.931152,-381.813049,23.6790581,35.7275887,-78.6961517,62.8409424,979.0,478.933655,2387,243796.24893508895
2025-10-07T19:43:16.505186+00:00,491,479.121918,10.9051971,-7.63136482,-13.2520323,0.113595381,-4.89670181,-3.69316268,1.47775149,286.268494,-383.19519,27.7416401,35.7275543,-78.696167,58.7783585,980.0,479.189911,2387,243796.50518637474
2025-10-07T19:43:16.761438+00:00,491,479.152313,10.7197962,-7.67921448,-13.2520323,0.142267987,-4.88611126,-3.6952877,1.47376645,285.034454,-384.125336,28.107914,35.7275467,-78.6961823,58.4120789,980.0,479.446167,2387,243796.76143766052
2025-10-07T19:43:17.017689+00:00,491,478.608124,12.3219213,-7.06141138,-12.2088633,-0.0211547781,-3.66659141,-2.81161523,0.72615248,295.508667,-375.766418,23.2375946,35.7276382,-78.6960831,63.2824059,981.0,479.702393,2387,243797.0176889463
2025-10-07T19:43:17.273940+00:00,491,478.604034,12.1795473,-7.08738565,-12.2088633,-0.00587356696,-3.66810179,-2.81711769,0.729321778,294.567932,-376.487488,23.4250469,35.7276306,-78.6960907,63.0949554,981.0,479.958649,2387,243797.27394023232
2025-10-07T19:43:17.530192+00:00,491,478.323975,11.6203804,-7.31976318,-13.2816305,-0.715271115,-4.53343821,-2.50404978,1.04190707,290.641296,-379.057495,25.2365704,35.7275963,-78.6961212,61.283432,982.0,480.214905,2387,243797.5301915181
2025-10-07T19:43:17.786443+00:00,491,478.66452,11.7524061,-7.19491673,-14.0949078,0.877072871,-3.30001497,-3.59862733,0.821207643,291.767242,-378.687317,24.2393017,35.7276039,-78.6961212,62.2806969,983.0,480.471161,2387,243797.7864428039
2025-10-07T19:43:18.042694+00:00,491,478.886902,11.6040773,-7.22211409,-14.0949078,0.842752874,-3.33070159,-3.56295657,0.818720579,290.917358,-379.607758,24.4482288,35.7275963,-78.6961288,62.0717697,983.0,480.727417,2387,243798.04269408967
2025-10-07T19:43:18.298945+00:00,491,479.104492,11.4560709,-7.24938774,-14.0949078,0.855451882,-3.33070159,-3.56295657,0.818720579,290.063873,-380.520782,24.6580257,35.7275887,-78.6961365,61.861969,983.0,480.983673,2387,243798.29894537546
2025-10-07T19:43:18.555197+00:00,491,479.325317,11.3081818,-7.27658844,-14.0949078,0.868133485,-3.33070159,-3.56295657,0.818720579,289.210358,-381.433777,24.8678246,35.727581,-78.6961517,61.6521759,983.0,481.239899,2387,243798.555196661
2025-10-07T19:43:18.811448+00:00,491,479.549408,11.1604109,-7.30371618,-14.0949078,0.880797446,-3.33070159,-3.56295657,0.818720579,288.356873,-382.346802,25.0776234,35.7275734,-78.6961594,61.4423714,983.0,481.496155,2387,243798.8114479468
2025-10-07T19:43:19.067699+00:00,491,479.776733,11.0127621,-7.33077049,-14.0949078,0.893443584,-3.33070159,-3.56295657,0.818720579,287.503387,-383.259796,25.2874203,35.7275658,-78.696167,61.2325745,983.0,481.752411,2387,243799.06769923234
2025-10-07T19:43:19.323951+00:00,491,480.007294,10.8652363,-7.35775089,-14.0949078,0.906071544,-3.33070159,-3.56295657,0.818720579,286.649872,-384.172821,25.4972191,35.7275581,-78.6961823,61.0227814,983.0,482.008667,2387,243799.3239505179
2025-10-07T19:43:19.580202+00:00,491,479.756836,10.4376278,-7.85244894,-14.2755527,0.528054774,-3.99976754,-3.45118475,1.86270976,283.435028,-385.95166,29.5385475,35.7275314,-78.6962,56.9814491,984.0,482.264923,2387,243799.58020180368
2025-10-07T19:43:19.836453+00:00,491,479.889526,10.2760983,-7.91169,-14.2755527,0.543072045,-4.00143719,-3.45044041,1.86263537,282.406464,-386.833069,30.0122242,35.72752,-78.6962051,56.5077744,984.0,482.521179,2387,243799.83645308923
2025-10-07T19:43:20.092704+00:00,491,479.292419,11.7486172,-5.11279058,-13.6943674,0.397062778,-1.65328479,-1.85596311,-4.33236361,292.800476,-379.39682,6.86801624,35.7276154,-78.6961288,79.6519852,985.0,482.777435,2387,243800.092704375
2025-10-07T19:43:20.348956+00:00,491,479.098785,11.163723,-4.54957,-12.5401592,0.356255949,-2.43761683,-2.31752,-5.24486923,288.925781,-382.169312,2.04253483,35.727581,-78.6961594,84.4774628,986.0,483.033661,2387,243800.34895566056
2025-10-07T19:43:20.605207+00:00,491,479.575226,9.58713531,-4.89839649,-12.0133562,0.411661118,-4.53143501,-3.7879374,-4.06056929,278.554077,-390.356506,4.672719,35.7274857,-78.6962509,81.8472824,987.0,483.289917,2387,243800.60520694635
2025-10-07T19:43:20.861458+00:00,491,479.152,9.7757,-4.67290688,-11.1164675,0.239027813,-4.05949354,-3.24291277,-4.2954154,279.626495,-389.085785,2.8166666,35.7274971,-78.6962357,83.703331,988.0,483.546173,2387,243800.86145823213
2025-10-07T19:43:21.117710+00:00,491,479.216522,9.61345387,-4.54473066,-11.1164675,0.263914645,-4.05883789,-3.24320936,-4.29495096,278.586426,-389.91684,1.71654975,35.7274857,-78.6962433,84.8034515,988.0,483.802429,2387,243801.11770951768
2025-10-07T19:43:21.373961+00:00,491,478.984131,9.84720516,-4.28055763,-10.6522942,0.159155741,-3.42945361,-2.66267776,-4.66739559,280.0737,-388.567017,-0.450799048,35.7275,-78.696228,86.9707947,989.0,484.058685,2387,243801.37396080347
2025-10-07T19:43:21.630212+00:00,491,478.992065,9.75939,-3.96952152,-10.1248865,0.184081182,-3.33822036,-2.58490658,-5.17186975,279.523651,-388.960876,-3.06609154,35.7274971,-78.6962357,89.5860901,990.0,484.314941,2387,243801.63021208925
2025-10-07T19:43:21.886463+00:00,491,478.911652,9.66892,-3.64656663,-9.93228817,0.196393207,-3.27954674,-2.50670981,-5.69014788,278.895752,-389.281525,-5.78032,35.7274895,-78.6962357,92.3003159,991.0,484.571167,2387,243801.88646337503
2025-10-07T19:43:22.142715+00:00,491,478.808319,10.0568113,-3.53131461,-9.53262806,0.156940907,-2.30494499,-1.77442205,-5.50158119,281.468384,-387.283386,-6.67255497,35.7275124,-78.6962128,93.1925507,992.0,484.827423,2387,243802.1427146606
2025-10-07T19:43:22.398966+00:00,491,478.851196,9.96378422,-3.36468363,-9.53262806,0.17753382,-2.30563784,-1.77478325,-5.50127554,280.877258,-387.738495,-8.0820713,35.7275085,-78.6962204,94.602066,992.0,485.083679,2387,243802.39896594637
2025-10-07T19:43:22.655217+00:00,491,478.803,9.72815514,-3.41130328,-9.21584892,0.154818341,-2.62971115,-1.98351562,-4.80633926,279.251709,-388.858582,-7.73390818,35.7274933,-78.696228,94.2539062,993.0,485.339935,2387,243802.65521723215
2025-10-07T19:43:22.911469+00:00,491,478.932465,9.24106598,-3.30173564,-8.67479706,0.227500737,-3.39473319,-2.56813145,-4.70228148,276.022156,-391.294983,-8.73663425,35.7274628,-78.6962585,95.2566299,994.0,485.596191,2387,243802.91146851794
2025-10-07T19:43:23.167720+00:00,491,478.986908,8.76627064,-3.03096104,-8.47788715,0.258332163,-4.12433243,-3.02854,-5.14933968,272.816284,-393.544128,-11.08078,35.7274361,-78.6962814,97.6007767,995.0,485.852448,2387,243803.16771980372
2025-10-07T19:43:23.423971+00:00,491,478.928314,8.72416878,-2.95854,-8.15024471,0.202866659,-3.91484618,-2.81197309,-4.86914253,272.495697,-393.677216,-11.6915064,35.7274323,-78.6962814,98.2115,996.0,486.108673,2387,243803.4239710895
2025-10-07T19:43:23.680222+00:00,491,478.983582,8.57335091,-2.81235528,-8.15024471,0.228192732,-3.91446614,-2.81199956,-4.86919689,271.492798,-394.397675,-12.9392633,35.7274246,-78.6962891,99.459259,996.0,486.364929,2387,243803.6802223753
2025-10-07T19:43:23.936474+00:00,491,479.00296,8.55849457,-2.99391866,-8.23312092,0.202192083,-3.6303246,-2.63376045,-3.76466608,271.398773,-394.532654,-11.4251175,35.7274208,-78.6963,97.9451141,997.0,486.621185,2387,243803.93647366107
2025-10-07T19:43:24.192725+00:00,491,479.029572,8.52253819,-2.94222307,-7.95047808,0.201275811,-3.41715527,-2.48489928,-3.55888653,271.167511,-394.711029,-11.8636599,35.7274208,-78.6963,98.3836594,998.0,486.877441,2387,243804.19272494686
2025-10-07T19:43:24.448976+00:00,491,479.058716,8.40427,-2.72464275,-8.08327293,0.213833392,-3.39875484,-2.44806743,-3.92702,270.371216,-395.232758,-13.7019482,35.7274132,-78.6963043,100.221939,999.0,487.133698,2387,243804.44897623264
2025-10-07T19:43:24.705228+00:00,491,479.111084,8.48872375,-3.06137395,-8.10147762,0.206936896,-2.94361162,-2.2038424,-2.42306828,270.978058,-394.968445,-10.87535,35.727417,-78.6963,97.3953476,1000.0,487.389954,2387,243804.70522751866
2025-10-07T19:43:24.961479+00:00,491,479.165436,8.37452126,-2.98935437,-8.10147762,0.217239782,-2.94392323,-2.20395565,-2.42433906,270.223511,-395.533325,-11.4972448,35.7274132,-78.6963043,98.0172424,1000.0,487.64621,2387,243804.96147880444
2025-10-07T19:43:25.217730+00:00,491,479.203094,8.93871593,-3.02554226,-8.01003742,0.195679173,-1.60261047,-1.29919457,-2.03826809,274.122131,-392.898743,-11.102129,35.7274475,-78.6962738,97.6221237,1001.0,487.902435,2387,243805.21773008906
2025-10-07T19:43:25.473981+00:00,491,479.26712,9.00895214,-2.83123446,-8.10933685,0.20991978,-1.33707523,-1.11215889,-2.45622039,274.643677,-392.563538,-12.7162323,35.7274513,-78.6962738,99.2362289,1002.0,488.158691,2387,243805.4739813746
2025-10-07T19:43:25.730233+00:00,491,479.349731,9.15986633,-2.67945647,-8.05895,0.233252242,-0.932687283,-0.845754504,-2.68974853,275.724518,-391.8638,-13.9617395,35.7274628,-78.6962662,100.481735,1003.0,488.414948,2387,243805.73023266016
2025-10-07T19:43:25.986484+00:00,491,479.353241,9.17590714,-2.663028,-8.05718803,0.213462159,-0.843170643,-0.765393734,-2.4851079,275.836182,-391.784698,-14.0964499,35.7274628,-78.6962662,100.61644,1004.0,488.671204,2387,243805.98648394572
2025-10-07T19:43:26.242735+00:00,491,479.408447,9.13967,-2.58780432,-8.05718803,0.217408,-0.843444,-0.765555084,-2.48512769,275.619843,-391.981,-14.7332821,35.727459,-78.6962662,101.253281,1004.0,488.92746,2387,243806.2427352315
2025-10-07T19:43:26.498987+00:00,491,479.442719,9.52492142,-2.43181705,-8.18942,0.225117713,-0.0784277692,-0.221541286,-2.71299291,278.266418,-390.100037,-15.97188,35.7274857,-78.6962433,102.491875,1005.0,489.183716,2387,243806.49898651705
2025-10-07T19:43:26.755238+00:00,491,479.516632,9.60410404,-2.17484975,-8.13165379,0.247475073,0.079028137,-0.097466588,-3.23872757,278.840698,-389.687256,-18.109169,35.7274895,-78.6962433,104.629166,1006.0,489.439941,2387,243806.7552378026
2025-10-07T19:43:27.011489+00:00,491,479.695496,10.1937952,-2.41803789,-8.05217552,0.291852325,1.16616035,0.580410242,-2.17024279,282.95,-387.02951,-15.9756622,35.7275276,-78.6962128,102.495659,1007.0,489.696198,2387,243807.01148908839
2025-10-07T19:43:27.267740+00:00,491,479.839325,10.714551,-1.93988812,-8.21965,0.345034182,2.00827575,1.24155045,-3.38843,286.525024,-384.387604,-19.8842354,35.7275581,-78.6961823,106.404228,1008.0,489.952454,2387,243807.26774037394
2025-10-07T19:43:27.523992+00:00,491,479.928864,10.7841129,-1.83503222,-8.21965,0.354044348,2.00753784,1.24099982,-3.38784719,287.039093,-384.069855,-20.752079,35.727562,-78.6961746,107.272079,1008.0,490.20871,2387,243807.52399165972
2025-10-07T19:43:27.780243+00:00,491,479.954285,11.20364,-1.79054415,-8.35224628,0.325687587,2.57709122,1.72213757,-3.18913364,289.858551,-381.962372,-21.0448742,35.7275887,-78.6961517,107.564873,1009.0,490.464966,2387,243807.78024294527
2025-10-07T19:43:28.036494+00:00,491,480.021851,11.6326838,-1.82268584,-8.28829193,0.313204348,3.13270807,2.17014408,-2.78109789,292.756714,-379.850281,-20.6945286,35.7276154,-78.6961288,107.214523,1010.0,490.721222,2387,243808.03649423106
2025-10-07T19:43:28.292746+00:00,491,480.079895,11.6827898,-2.17356849,-8.19972706,0.27467227,3.00776696,2.04353809,-1.47898579,293.140961,-379.776306,-17.7502079,35.7276192,-78.6961288,104.270203,1011.0,490.977448,2387,243808.2927455166
2025-10-07T19:43:28.548997+00:00,491,480.144562,11.293992,-2.04811096,-8.23499393,0.24215959,2.1280694,1.40114498,-1.73593307,290.590515,-381.758453,-18.8796329,35.7275963,-78.6961517,105.399628,1012.0,491.233704,2387,243808.5489968024
2025-10-07T19:43:28.805248+00:00,491,480.207306,11.3705397,-1.99343479,-8.23499393,0.247464374,2.1285882,1.40124059,-1.73648703,291.136108,-381.399261,-19.3248825,35.7276,-78.6961517,105.844879,1012.0,491.48996,2387,243808.80524808817
2025-10-07T19:43:29.061499+00:00,491,480.193695,10.6474495,-1.82483947,-8.07167912,0.213927805,0.703831673,0.371516258,-2.11998749,286.278564,-384.960815,-20.8746796,35.7275543,-78.6961899,107.394676,1013.0,491.746216,2387,243809.06149937373
2025-10-07T19:43:29.317751+00:00,491,480.164062,10.7281647,-1.72839737,-7.67323637,0.190380871,0.79298377,0.478412539,-2.21255422,286.796631,-384.494263,-21.6653919,35.727562,-78.6961823,108.185394,1014.0,492.002472,2387,243809.3177506595
2025-10-07T19:43:29.574002+00:00,491,480.1828,10.5535975,-1.86274195,-7.56345367,0.183336705,0.430710256,0.176356927,-1.60294831,285.643,-385.435211,-20.5745449,35.7275505,-78.6961899,107.094543,1015.0,492.258728,2387,243809.5740019453
2025-10-07T19:43:29.830253+00:00,491,480.284973,10.2086296,-1.64503145,-7.72509527,0.218915105,-0.230396137,-0.315411359,-2.15078688,283.359436,-387.138733,-22.4655437,35.7275314,-78.6962128,108.985542,1016.0,492.514984,2387,243809.83025323108
2025-10-07T19:43:30.086505+00:00,491,480.34137,10.1958952,-1.57981396,-7.72509527,0.221340403,-0.22980611,-0.314872026,-2.15057445,283.300934,-387.219147,-23.0165253,35.7275276,-78.6962128,109.536522,1016.0,492.77121,2387,243810.08650451686
